timestamp,direction,entry,exit,lot_size,result,profit,balance,session,risk_used
2023-08-22 02:25:00,sell,146.008,146.02638,100.0,loss,-1837.86,44111.28,Asia,0.005
2023-08-22 02:26:00,sell,146.004,146.02154,100.0,loss,-1753.73,42357.55,Asia,0.005
2023-08-22 02:27:00,sell,145.999,146.01725,100.0,loss,-1824.89,40532.66,Asia,0.005
2023-08-22 02:28:00,sell,145.996,146.01357,100.0,loss,-1757.4,38775.26,Asia,0.005
2023-08-22 03:12:00,sell,145.921,145.913,70.87,win,566.96,39342.22,Asia,0.005
2023-08-22 03:13:00,sell,145.917,145.896,100.0,win,2100.0,41442.22,Asia,0.01
2023-08-22 03:15:00,sell,145.882,145.91222,100.0,loss,-3022.06,38420.16,Asia,0.01
2023-08-22 03:16:00,sell,145.873,145.90295,64.15,loss,-1921.15,36499.01,Asia,0.005
2023-08-22 03:20:00,sell,145.891,145.92095,60.93,loss,-1825.1,34673.91,Asia,0.005
2023-08-22 04:34:00,buy,146.048,146.03248,100.0,loss,-1552.37,33121.54,Asia,0.005
2023-08-22 04:35:00,buy,146.044,146.02919,100.0,loss,-1480.77,31640.77,Asia,0.005
2023-08-22 04:36:00,buy,146.049,146.03486,100.0,loss,-1414.29,30226.48,Asia,0.005
2023-08-22 04:38:00,buy,146.057,146.04167,98.61,loss,-1511.32,28715.16,Asia,0.005
2023-08-22 04:39:00,buy,146.059,146.04398,95.61,loss,-1435.8,27279.36,Asia,0.005
2023-08-22 05:07:00,sell,145.982,145.93357,81.93,win,3968.03,31247.4,Asia,0.005
2023-08-22 05:08:00,sell,145.976,145.92851,100.0,win,4748.68,35996.08,Asia,0.01
2023-08-22 05:09:00,sell,145.973,145.9891,100.0,loss,-1610.05,34386.03,Asia,0.01
2023-08-22 05:10:00,sell,145.974,145.99052,100.0,loss,-1652.19,32733.84,Asia,0.005
2023-08-22 05:18:00,sell,145.951,145.931,84.95,win,1699.0,34432.84,Asia,0.005
2023-08-22 05:20:00,sell,145.95,145.942,100.0,win,800.0,35232.84,Asia,0.01
2023-08-22 05:45:00,buy,146.001,145.98612,100.0,loss,-1488.14,33744.71,Asia,0.01
2023-08-22 05:48:00,buy,146.017,146.00098,100.0,loss,-1601.54,32143.17,Asia,0.005
2023-08-22 05:49:00,buy,146.003,145.98679,99.16,loss,-1607.1,30536.07,Asia,0.005
2023-08-22 05:50:00,buy,146.014,145.99714,90.58,loss,-1526.87,29009.19,Asia,0.005
2023-08-22 05:51:00,buy,146.016,145.9987,83.83,loss,-1450.48,27558.71,Asia,0.005
2023-08-22 06:00:00,buy,146.054,146.03101,59.94,loss,-1378.01,26180.71,London,0.005
2023-08-22 06:01:00,buy,146.069,146.04616,57.31,loss,-1308.99,24871.72,London,0.005
2023-08-22 06:02:00,buy,146.079,146.0563,54.78,loss,-1243.61,23628.11,London,0.005
2023-08-22 06:03:00,buy,146.085,146.06196,51.27,loss,-1181.5,22446.62,London,0.005
2023-08-22 06:14:00,sell,145.95,145.97909,38.58,loss,-1122.41,21324.21,London,0.005
2023-08-22 06:15:00,sell,145.967,145.88041,35.82,win,3101.61,24425.82,London,0.005
2023-08-22 06:16:00,sell,145.966,145.88171,84.3,win,7105.61,31531.43,London,0.01
2023-08-22 06:21:00,sell,145.923,145.94,100.0,loss,-1700.0,29831.43,London,0.01
2023-08-22 06:24:00,sell,145.909,145.93959,48.76,loss,-1491.57,28339.85,London,0.005
2023-08-22 06:25:00,sell,145.897,145.92816,45.48,loss,-1416.93,26922.92,London,0.005
2023-08-22 07:06:00,sell,145.864,145.832,47.39,win,1516.48,28439.4,London,0.005
2023-08-22 07:07:00,sell,145.85,145.812,100.0,win,3800.0,32239.4,London,0.01
2023-08-22 07:08:00,sell,145.854,145.822,100.0,win,3200.0,35439.4,London,0.01
2023-08-22 07:10:00,sell,145.833,145.86077,100.0,loss,-2777.38,32662.02,London,0.01
2023-08-22 07:16:00,sell,145.836,145.7629,64.99,win,4750.88,37412.9,London,0.005
2023-08-22 07:40:00,sell,145.775,145.79859,100.0,loss,-2359.07,35053.84,London,0.01
2023-08-22 07:42:00,sell,145.789,145.781,72.91,win,583.28,35637.12,London,0.005
2023-08-22 07:50:00,sell,145.763,145.78672,100.0,loss,-2371.75,33265.36,London,0.01
2023-08-22 07:51:00,sell,145.767,145.79075,70.03,loss,-1663.35,31602.01,London,0.005
2023-08-22 08:03:00,sell,145.739,145.67045,67.06,win,4596.77,36198.79,London,0.005
2023-08-22 08:07:00,sell,145.706,145.73092,100.0,loss,-2492.43,33706.36,London,0.01
2023-08-22 08:08:00,sell,145.702,145.72624,69.51,loss,-1685.2,32021.16,London,0.005
2023-08-22 08:11:00,sell,145.69,145.671,60.0,win,1140.0,33161.16,London,0.005
2023-08-22 08:14:00,sell,145.675,145.681,100.0,loss,-600.0,32561.16,London,0.01
2023-08-22 08:16:00,sell,145.682,145.67,57.6,win,691.2,33252.36,London,0.005
2023-08-22 08:17:00,sell,145.671,145.672,100.0,loss,-100.0,33152.36,London,0.01
2023-08-22 08:42:00,sell,145.617,145.6415,67.65,loss,-1657.68,31494.68,London,0.005
2023-08-22 08:43:00,sell,145.622,145.64562,66.68,loss,-1574.83,29919.84,London,0.005
2023-08-22 08:53:00,sell,145.641,145.66453,63.59,loss,-1495.98,28423.87,London,0.005
2023-08-22 09:49:00,sell,145.577,145.569,57.64,win,461.12,28884.99,London,0.005
2023-08-22 09:55:00,sell,145.536,145.56037,100.0,loss,-2437.45,26447.54,London,0.01
2023-08-22 09:57:00,sell,145.533,145.55658,56.09,loss,-1322.38,25125.16,London,0.005
2023-08-22 09:58:00,sell,145.546,145.56954,53.36,loss,-1256.2,23868.96,London,0.005
2023-08-22 10:21:00,sell,145.542,145.56638,48.96,loss,-1193.42,22675.54,London,0.005
2023-08-22 10:33:00,sell,145.595,145.62151,42.78,loss,-1133.91,21541.63,London,0.005
2023-08-22 10:37:00,sell,145.589,145.61641,39.3,loss,-1077.09,20464.54,London,0.005
2023-08-22 10:49:00,buy,145.672,145.718,38.99,win,1793.54,22258.08,London,0.005
2023-08-22 10:50:00,buy,145.665,145.717,85.81,win,4462.12,26720.2,London,0.01
2023-08-22 10:51:00,buy,145.671,145.693,100.0,win,2200.0,28920.2,London,0.01
2023-08-22 10:53:00,buy,145.702,145.67603,100.0,loss,-2596.83,26323.37,London,0.01
2023-08-22 10:54:00,buy,145.685,145.713,50.02,win,1400.56,27723.93,London,0.005
2023-08-22 10:56:00,buy,145.694,145.739,100.0,win,4500.0,32223.93,London,0.01
2023-08-22 10:57:00,buy,145.689,145.76003,100.0,win,7103.46,39327.39,London,0.01
2023-08-22 10:58:00,buy,145.696,145.747,100.0,win,5100.0,44427.39,London,0.01
2023-08-22 11:16:00,buy,145.766,145.772,100.0,win,600.0,45027.39,London,0.01
2023-08-22 11:19:00,buy,145.79,145.76697,100.0,loss,-2303.08,42724.31,London,0.01
2023-08-22 11:20:00,buy,145.791,145.76906,97.39,loss,-2136.32,40587.99,London,0.005
2023-08-22 11:24:00,buy,145.797,145.77609,97.06,loss,-2029.48,38558.51,London,0.005
2023-08-22 11:53:00,buy,145.773,145.75011,84.22,loss,-1927.84,36630.67,London,0.005
2023-08-22 11:55:00,buy,145.769,145.74621,80.36,loss,-1831.43,34799.24,London,0.005
2023-08-22 12:30:00,buy,145.801,145.9004,50.92,win,5061.47,39860.71,New York,0.005
2023-08-22 12:31:00,buy,145.81,145.91213,100.0,win,10212.89,50073.6,New York,0.01
2023-08-22 12:37:00,buy,145.917,145.963,100.0,win,4600.0,54673.6,New York,0.01
2023-08-22 12:38:00,buy,145.929,145.968,100.0,win,3900.0,58573.6,New York,0.01
2023-08-22 12:41:00,buy,145.933,145.983,100.0,win,5000.0,63573.6,New York,0.01
2023-08-22 12:44:00,buy,145.966,145.943,100.0,loss,-2300.0,61273.6,New York,0.01
2023-08-22 12:45:00,buy,145.967,145.93235,88.43,loss,-3063.81,58209.79,New York,0.005
2023-08-22 12:46:00,buy,145.968,145.93441,86.66,loss,-2910.59,55299.2,New York,0.005
2023-08-22 12:47:00,buy,145.959,145.92577,83.21,loss,-2765.08,52534.13,New York,0.005
2023-08-22 12:48:00,buy,145.97,145.93694,79.46,loss,-2626.67,49907.45,New York,0.005
2023-08-22 13:17:00,buy,145.977,145.982,71.29,win,356.45,50263.9,New York,0.005
2023-08-22 13:19:00,buy,145.995,145.9608,100.0,loss,-3419.58,46844.32,New York,0.01
2023-08-22 13:20:00,buy,145.988,145.95318,67.27,loss,-2342.18,44502.15,New York,0.005
2023-08-22 13:39:00,buy,146.033,146.074,59.76,win,2450.16,46952.31,New York,0.005
2023-08-22 13:40:00,buy,146.041,146.073,100.0,win,3200.0,50152.31,New York,0.01
2023-08-22 13:42:00,buy,146.052,146.113,100.0,win,6100.0,56252.31,New York,0.01
2023-08-22 13:43:00,buy,146.048,146.093,100.0,win,4500.0,60752.31,New York,0.01
2023-08-22 13:44:00,buy,146.089,146.05014,100.0,loss,-3885.81,56866.49,New York,0.01
2023-08-22 13:46:00,buy,146.101,146.06119,71.43,loss,-2843.47,54023.02,New York,0.005
2023-08-22 13:47:00,buy,146.105,146.06536,68.15,loss,-2701.18,51321.84,New York,0.005
2023-08-22 13:48:00,buy,146.095,146.05647,66.59,loss,-2565.93,48755.91,New York,0.005
2023-08-22 14:32:00,buy,146.009,145.97199,65.87,loss,-2437.64,46318.27,New York,0.005
2023-08-22 14:34:00,buy,145.998,145.95958,60.28,loss,-2315.91,44002.36,New York,0.005
2023-08-22 14:39:00,buy,146.039,146.00084,57.66,loss,-2200.19,41802.17,New York,0.005
2023-08-22 14:40:00,buy,146.022,145.98484,56.24,loss,-2089.94,39712.23,New York,0.005
2023-08-22 14:41:00,buy,146.035,145.99908,55.28,loss,-1985.71,37726.52,New York,0.005
2023-08-22 14:42:00,buy,146.031,145.99639,54.5,loss,-1886.37,35840.15,New York,0.005
2023-08-22 14:51:00,sell,145.849,145.8885,45.37,loss,-1792.01,34048.14,New York,0.005
2023-08-22 14:53:00,sell,145.843,145.88076,45.08,loss,-1702.26,32345.88,New York,0.005
2023-08-22 14:55:00,sell,145.83,145.86693,43.79,loss,-1617.21,30728.67,New York,0.005
2023-08-22 14:56:00,sell,145.828,145.86308,43.8,loss,-1536.45,29192.21,New York,0.005
2023-08-22 15:50:00,sell,145.725,145.745,72.98,loss,-1459.68,27732.54,New York,0.005
2023-08-22 17:09:00,sell,145.773,145.78493,100.0,loss,-1192.76,26539.77,New York,0.005
2023-08-22 17:12:00,sell,145.774,145.73723,100.0,win,3677.41,30217.18,New York,0.005
2023-08-22 17:16:00,sell,145.747,145.726,100.0,win,2100.0,32317.18,New York,0.01
2023-08-22 17:18:00,sell,145.746,145.718,100.0,win,2800.0,35117.18,New York,0.01
2023-08-22 18:22:00,buy,145.813,145.84253,100.0,win,2952.96,38070.14,Overlap,0.01
2023-08-22 18:23:00,buy,145.815,145.84493,100.0,win,2993.46,41063.61,Overlap,0.01
2023-08-22 18:29:00,buy,145.86,145.84663,100.0,loss,-1336.73,39726.88,Overlap,0.01
2023-08-22 18:30:00,buy,145.845,145.83086,100.0,loss,-1414.11,38312.77,Overlap,0.005
2023-08-22 18:31:00,buy,145.844,145.83063,100.0,loss,-1336.67,36976.1,Overlap,0.005
2023-08-22 18:32:00,buy,145.844,145.83127,100.0,loss,-1272.62,35703.48,Overlap,0.005
2023-08-22 19:03:00,buy,145.865,145.885,100.0,win,2000.0,37703.48,Overlap,0.005
2023-08-22 19:04:00,buy,145.878,145.87,100.0,loss,-800.0,36903.48,Overlap,0.01
2023-08-22 19:05:00,buy,145.881,145.87,100.0,loss,-1100.0,35803.48,Overlap,0.005
2023-08-22 19:07:00,buy,145.886,145.87132,100.0,loss,-1468.18,34335.3,Overlap,0.005
2023-08-22 19:09:00,buy,145.887,145.87342,100.0,loss,-1357.97,32977.33,Overlap,0.005
2023-08-22 19:10:00,buy,145.895,145.8809,100.0,loss,-1410.26,31567.07,Overlap,0.005
2023-08-22 19:11:00,buy,145.894,145.87965,100.0,loss,-1435.24,30131.83,Overlap,0.005
2023-08-22 19:37:00,buy,145.894,145.88257,100.0,loss,-1143.29,28988.54,Overlap,0.005
2023-08-22 20:11:00,buy,145.916,145.90844,100.0,loss,-756.39,28232.15,Overlap,0.005
2023-08-22 20:12:00,buy,145.914,145.92,100.0,win,600.0,28832.15,Overlap,0.005
2023-08-22 21:10:00,sell,145.821,145.817,100.0,win,400.0,29232.15,Overlap,0.01
2023-08-22 21:11:00,sell,145.818,145.817,100.0,win,100.0,29332.15,Overlap,0.01
2023-08-22 21:12:00,sell,145.823,145.816,100.0,win,700.0,30032.15,Overlap,0.01
2023-08-22 21:14:00,sell,145.813,145.817,100.0,loss,-400.0,29632.15,Overlap,0.01
2023-08-22 21:16:00,sell,145.811,145.83554,60.38,loss,-1481.7,28150.45,Overlap,0.005
2023-08-22 21:19:00,sell,145.812,145.83538,60.21,loss,-1407.41,26743.04,Overlap,0.005
2023-08-22 21:41:00,sell,145.829,145.84721,73.45,loss,-1337.18,25405.86,Overlap,0.005
2023-08-22 22:04:00,buy,145.866,145.85536,100.0,loss,-1063.93,24341.93,Overlap,0.005
2023-08-22 22:12:00,sell,145.825,145.79293,100.0,win,3207.04,27548.97,Overlap,0.005
2023-08-22 22:14:00,sell,145.823,145.79009,100.0,win,3290.97,30839.94,Overlap,0.01
2023-08-22 22:15:00,sell,145.824,145.79298,100.0,win,3101.62,33941.56,Overlap,0.01
2023-08-22 22:16:00,sell,145.822,145.79251,100.0,win,2948.64,36890.2,Overlap,0.01
2023-08-22 22:18:00,sell,145.803,145.77109,100.0,win,3190.62,40080.82,Overlap,0.01
2023-08-22 22:19:00,sell,145.803,145.77154,100.0,win,3145.57,43226.39,Overlap,0.01
2023-08-22 22:20:00,sell,145.803,145.77356,100.0,win,2943.75,46170.13,Overlap,0.01
2023-08-22 22:23:00,sell,145.793,145.80342,100.0,loss,-1041.94,45128.19,Overlap,0.01
2023-08-22 22:25:00,sell,145.792,145.80266,100.0,loss,-1065.65,44062.54,Overlap,0.005
2023-08-22 22:26:00,sell,145.796,145.80645,100.0,loss,-1044.53,43018.01,Overlap,0.005
2023-08-22 22:44:00,sell,145.815,145.78921,100.0,win,2578.68,45596.68,Overlap,0.005
2023-08-22 23:17:00,sell,145.787,145.79397,100.0,loss,-696.96,44899.73,Overlap,0.01
2023-08-22 23:51:00,sell,145.741,145.72087,100.0,win,2013.35,46913.08,Overlap,0.005
2023-08-22 23:52:00,sell,145.736,145.74431,100.0,loss,-831.23,46081.85,Overlap,0.01
2023-08-22 23:53:00,sell,145.733,145.7419,100.0,loss,-889.71,45192.14,Overlap,0.005
2023-08-22 23:54:00,sell,145.731,145.74013,100.0,loss,-912.59,44279.56,Overlap,0.005
2023-08-22 23:55:00,sell,145.735,145.74426,100.0,loss,-925.97,43353.58,Overlap,0.005
2023-08-23 00:08:00,sell,145.716,145.73622,100.0,loss,-2021.94,41331.65,Asia,0.005
2023-08-23 00:10:00,sell,145.702,145.72253,100.0,loss,-2053.2,39278.45,Asia,0.005
2023-08-23 00:11:00,sell,145.702,145.72193,98.54,loss,-1963.87,37314.57,Asia,0.005
2023-08-23 00:13:00,sell,145.7,145.71937,96.33,loss,-1865.67,35448.91,Asia,0.005
2023-08-23 00:18:00,sell,145.688,145.682,78.96,win,473.76,35922.67,Asia,0.005
2023-08-23 00:20:00,sell,145.692,145.693,100.0,loss,-100.0,35822.67,Asia,0.01
2023-08-23 00:58:00,sell,145.674,145.61237,84.54,win,5210.61,41033.28,Asia,0.005
2023-08-23 01:03:00,sell,145.615,145.63956,100.0,loss,-2456.33,38576.95,Asia,0.01
2023-08-23 01:04:00,sell,145.615,145.63891,80.68,loss,-1928.96,36647.98,Asia,0.005
2023-08-23 01:05:00,sell,145.619,145.64285,76.83,loss,-1832.47,34815.51,Asia,0.005
2023-08-23 01:12:00,sell,145.613,145.64022,63.95,loss,-1740.71,33074.8,Asia,0.005
2023-08-23 01:30:00,sell,145.593,145.61528,74.23,loss,-1653.69,31421.12,Asia,0.005
2023-08-23 01:31:00,sell,145.582,145.60379,72.11,loss,-1571.03,29850.09,Asia,0.005
2023-08-23 01:32:00,sell,145.582,145.60333,69.97,loss,-1492.49,28357.6,Asia,0.005
2023-08-23 01:46:00,sell,145.624,145.588,56.73,win,2042.28,30399.88,Asia,0.005
2023-08-23 01:47:00,sell,145.612,145.599,100.0,win,1300.0,31699.88,Asia,0.01
2023-08-23 01:48:00,sell,145.616,145.607,100.0,win,900.0,32599.88,Asia,0.01
2023-08-23 02:29:00,buy,145.687,145.67094,100.0,loss,-1606.07,30993.81,Asia,0.01
2023-08-23 02:59:00,buy,145.679,145.66504,100.0,loss,-1396.46,29597.35,Asia,0.005
2023-08-23 03:01:00,buy,145.679,145.66466,100.0,loss,-1433.63,28163.71,Asia,0.005
2023-08-23 03:02:00,buy,145.679,145.66522,100.0,loss,-1378.37,26785.34,Asia,0.005
2023-08-23 03:27:00,buy,145.707,145.69635,100.0,loss,-1064.81,25720.53,Asia,0.005
2023-08-23 03:40:00,sell,145.627,145.64333,78.76,loss,-1286.0,24434.53,Asia,0.005
2023-08-23 03:43:00,sell,145.619,145.63528,75.03,loss,-1221.74,23212.79,Asia,0.005
2023-08-23 04:05:00,buy,145.684,145.67166,94.02,loss,-1160.65,22052.14,Asia,0.005
2023-08-23 04:06:00,buy,145.674,145.70986,89.44,win,3207.42,25259.56,Asia,0.005
2023-08-23 04:27:00,buy,145.727,145.71582,100.0,loss,-1118.38,24141.18,Asia,0.01
2023-08-23 04:28:00,buy,145.724,145.71252,100.0,loss,-1148.49,22992.68,Asia,0.005
2023-08-23 04:29:00,buy,145.723,145.7121,100.0,loss,-1090.03,21902.65,Asia,0.005
2023-08-23 04:30:00,buy,145.722,145.71172,100.0,loss,-1027.89,20874.77,Asia,0.005
2023-08-23 04:54:00,sell,145.657,145.67076,75.85,loss,-1043.78,19830.99,Asia,0.005
2023-08-23 04:55:00,sell,145.658,145.631,70.25,win,1896.75,21727.74,Asia,0.005
2023-08-23 04:57:00,sell,145.65,145.66424,100.0,loss,-1424.05,20303.69,Asia,0.01
2023-08-23 05:03:00,sell,145.649,145.66555,61.36,loss,-1015.26,19288.43,Asia,0.005
2023-08-23 05:32:00,sell,145.599,145.61436,62.79,loss,-964.39,18324.04,Asia,0.005
2023-08-23 05:33:00,sell,145.607,145.62228,59.95,loss,-916.24,17407.8,Asia,0.005
2023-08-23 05:35:00,sell,145.611,145.62613,57.54,loss,-870.32,16537.48,Asia,0.005
2023-08-23 05:55:00,buy,145.67,145.64807,37.71,loss,-826.88,15710.59,Asia,0.005
2023-08-23 05:56:00,buy,145.668,145.64599,35.69,loss,-785.58,14925.01,Asia,0.005
2023-08-23 05:57:00,buy,145.684,145.66223,34.27,loss,-746.22,14178.79,Asia,0.005
2023-08-23 06:30:00,sell,145.567,145.58891,32.35,loss,-708.86,13469.94,London,0.005
2023-08-23 06:43:00,buy,145.673,145.65036,29.74,loss,-673.43,12796.51,London,0.005
2023-08-23 07:07:00,buy,145.693,145.723,26.08,win,782.4,13578.91,London,0.005
2023-08-23 07:08:00,buy,145.696,145.7,54.7,win,218.8,13797.71,London,0.01
2023-08-23 07:12:00,buy,145.714,145.68679,50.71,loss,-1379.91,12417.8,London,0.01
2023-08-23 07:14:00,buy,145.719,145.69156,22.63,loss,-621.02,11796.78,London,0.005
2023-08-23 07:35:00,sell,145.531,145.471,11.78,win,706.8,12503.58,London,0.005
2023-08-23 07:38:00,sell,145.46,145.51082,24.61,loss,-1250.56,11253.03,London,0.01
2023-08-23 07:39:00,sell,145.464,145.51394,11.27,loss,-562.77,10690.25,London,0.005
2023-08-23 07:40:00,sell,145.461,145.50988,10.93,loss,-534.29,10155.97,London,0.005
2023-08-23 07:42:00,sell,145.482,145.52936,10.72,loss,-507.67,9648.3,London,0.005
2023-08-23 08:31:00,sell,145.373,145.27562,14.41,win,1403.18,11051.47,London,0.005
2023-08-23 08:32:00,sell,145.359,145.289,32.44,win,2270.8,13322.27,London,0.01
2023-08-23 08:37:00,sell,145.31,145.34843,34.67,loss,-1332.23,11990.04,London,0.01
2023-08-23 08:38:00,sell,145.313,145.35222,15.29,loss,-599.63,11390.42,London,0.005
2023-08-23 08:40:00,sell,145.294,145.33549,13.73,loss,-569.61,10820.81,London,0.005
2023-08-23 08:42:00,sell,145.313,145.3531,13.49,loss,-540.93,10279.88,London,0.005
2023-08-23 08:46:00,sell,145.286,145.32473,13.27,loss,-513.9,9765.97,London,0.005
2023-08-23 08:59:00,sell,145.362,145.313,15.25,win,747.25,10513.22,London,0.005
2023-08-23 09:02:00,sell,145.321,145.357,29.21,loss,-1051.46,9461.77,London,0.01
2023-08-23 09:03:00,sell,145.303,145.33808,13.49,loss,-473.17,8988.6,London,0.005
2023-08-23 10:13:00,buy,145.526,145.50021,17.43,loss,-449.55,8539.05,London,0.005
2023-08-23 10:56:00,sell,145.398,145.42065,18.85,loss,-427.04,8112.01,London,0.005
2023-08-23 10:57:00,sell,145.408,145.43014,18.32,loss,-405.54,7706.47,London,0.005
2023-08-23 11:09:00,sell,145.313,145.33945,14.57,loss,-385.4,7321.07,London,0.005
2023-08-23 11:10:00,sell,145.316,145.34182,14.18,loss,-366.11,6954.96,London,0.005
2023-08-23 11:34:00,sell,145.321,145.285,12.14,win,437.04,7392.0,London,0.005
2023-08-23 11:36:00,sell,145.307,145.33448,26.9,loss,-739.13,6652.87,London,0.01
2023-08-23 11:37:00,sell,145.317,145.34385,12.39,loss,-332.67,6320.19,London,0.005
2023-08-23 11:39:00,sell,145.305,145.33125,12.04,loss,-316.11,6004.08,London,0.005
2023-08-23 11:41:00,sell,145.274,145.30324,10.27,loss,-300.33,5703.75,London,0.005
2023-08-23 11:42:00,sell,145.265,145.29365,9.95,loss,-285.05,5418.71,London,0.005
2023-08-23 11:43:00,sell,145.285,145.31325,9.59,loss,-270.93,5147.77,London,0.005
2023-08-23 11:44:00,sell,145.286,145.31318,9.47,loss,-257.36,4890.41,London,0.005
2023-08-23 11:57:00,sell,145.359,145.38501,9.4,loss,-244.48,4645.93,London,0.005
2023-08-23 12:04:00,buy,145.465,145.54945,8.0,win,675.58,5321.51,New York,0.005
2023-08-23 12:10:00,buy,145.528,145.49724,17.3,loss,-532.2,4789.31,New York,0.01
2023-08-23 12:11:00,buy,145.525,145.49518,8.03,loss,-239.48,4549.84,New York,0.005
2023-08-23 12:30:00,sell,145.372,145.40641,6.61,loss,-227.47,4322.37,New York,0.005
2023-08-23 12:40:00,buy,145.546,145.5068,5.51,loss,-216.01,4106.36,New York,0.005
2023-08-23 12:41:00,buy,145.524,145.48555,5.34,loss,-205.3,3901.05,New York,0.005
2023-08-23 13:07:00,sell,145.37,145.294,4.33,win,329.08,4230.13,New York,0.005
2023-08-23 13:11:00,sell,145.31,145.202,9.55,win,1031.4,5261.53,New York,0.01
2023-08-23 13:13:00,sell,145.309,145.1784,11.72,win,1530.66,6792.2,New York,0.01
2023-08-23 13:14:00,sell,145.295,145.33999,15.1,loss,-679.32,6112.88,New York,0.01
2023-08-23 13:16:00,sell,145.306,145.17983,7.05,win,889.48,7002.36,New York,0.005
2023-08-23 13:32:00,sell,145.129,145.17847,14.16,loss,-700.45,6301.91,New York,0.01
2023-08-23 13:33:00,sell,145.11,145.16025,6.27,loss,-315.1,5986.81,New York,0.005
2023-08-23 13:35:00,sell,145.119,145.16904,5.98,loss,-299.26,5687.55,New York,0.005
2023-08-23 13:49:00,sell,144.846,144.848,3.56,loss,-7.12,5680.43,New York,0.005
2023-08-23 13:50:00,sell,144.841,144.92077,3.56,loss,-283.97,5396.46,New York,0.005
2023-08-23 13:51:00,sell,144.805,144.88535,3.36,loss,-269.99,5126.47,New York,0.005
2023-08-23 13:52:00,sell,144.793,144.87194,3.25,loss,-256.54,4869.93,New York,0.005
2023-08-23 14:23:00,sell,144.754,144.82208,3.58,loss,-243.73,4626.2,New York,0.005
2023-08-23 14:24:00,sell,144.782,144.738,3.51,win,154.44,4780.64,New York,0.005
2023-08-23 14:25:00,sell,144.749,144.81371,7.39,loss,-478.22,4302.42,New York,0.01
2023-08-23 14:26:00,sell,144.74,144.8037,3.38,loss,-215.32,4087.1,New York,0.005
2023-08-23 14:28:00,sell,144.686,144.75004,3.19,loss,-204.3,3882.8,New York,0.005
2023-08-23 15:19:00,sell,144.642,144.68411,4.61,loss,-194.14,3688.66,New York,0.005
2023-08-23 15:20:00,sell,144.636,144.67715,4.48,loss,-184.34,3504.32,New York,0.005
2023-08-23 15:42:00,sell,144.633,144.627,4.87,win,29.22,3533.54,New York,0.005
2023-08-23 16:39:00,sell,144.635,144.6562,16.67,loss,-353.36,3180.17,New York,0.01
2023-08-23 16:40:00,sell,144.635,144.65751,7.06,loss,-158.93,3021.24,New York,0.005
2023-08-23 17:23:00,sell,144.569,144.59492,5.83,loss,-151.09,2870.15,New York,0.005
2023-08-23 17:24:00,sell,144.57,144.59571,5.58,loss,-143.49,2726.67,New York,0.005
2023-08-23 17:25:00,sell,144.585,144.61053,5.34,loss,-136.32,2590.35,New York,0.005
2023-08-23 17:26:00,sell,144.591,144.61549,5.29,loss,-129.55,2460.8,New York,0.005
2023-08-23 17:40:00,buy,144.678,144.65661,5.75,loss,-123.0,2337.8,New York,0.005
2023-08-23 18:23:00,buy,144.791,144.796,8.02,win,40.1,2377.9,Overlap,0.005
2023-08-23 18:26:00,buy,144.803,144.78877,16.71,loss,-237.85,2140.05,Overlap,0.01
2023-08-23 18:27:00,buy,144.8,144.78576,7.51,loss,-106.93,2033.11,Overlap,0.005
2023-08-23 18:46:00,buy,144.828,144.88487,5.2,win,295.72,2328.83,Overlap,0.005
2023-08-23 18:48:00,buy,144.846,144.82528,11.24,loss,-232.86,2095.97,Overlap,0.01
